lemma,pos,cefr_level,frequency_rank
нас,pron,A1,8583
зачерпывать,v,C1,8584
те,pron,A1,8585
шестисотый,num,A2,8586
сотворять,v,C1,8587
разведенный,adj,A1,8588
чей-нибудь,pron,B1,8589
антоним,n,A2,8590
разменивать,v,B1,8591
спортплощадка,n,A2,8592
средства,n,B2,8593
мне,pron,A1,8594
парковать,v,A2,8595
новосел,n,C1,8596
антитрестовский,adj,C1,8597
хватит,v,A2,8598
женоподобный,adj,C1,8599
аудирование,n,B1,8600
узаконивать,v,C1,8601
избалованный,adj,B2,8602
выдворять,v,C2,8603
притяжательный,adj,B1,8604
флешка,n,B1,8605
кока-кола,n,A1,8606
дательный,adj,A2,8607
винительный,adj,A2,8608
хуже,adj,A2,8609
архивировать,v,B2,8610
омоним,n,B2,8611
морепродукты,n,A2,8612
недоразвитость,n,C2,8613
воспаляться,v,B1,8614
всухомятку,adv,C2,8615
автоинспектор,n,B1,8616
мужеподобный,adj,C1,8617
скейтборд,n,B1,8618
беспроводной,adj,B2,8619
визировать,v,C1,8620
подворачивать,v,B2,8621
скайп,n,A2,8622
авторизоваться,v,B1,8623
залогиниться,v,B2,8624
творительный,adj,A2,8625
пригождаться,v,C2,8626
предложный,adj,A2,8627
свекр,n,B1,8628
нм,n,C2,8629
двухсотый,num,A2,8630
сандалии,n,A2,8631
растаможить,v,C1,8632
не замужем,adv,A1,8633
закрыто,adj,A1,8634
пятисотый,num,A2,8635
удочерять,v,B1,8636
мл,abbr,B2,8637
телевикторина,n,B1,8638
мг,n,B2,8639
трехсотый,num,A2,8640
прищемлять,v,C2,8641
пепси-кола,n,A1,8642
люди,n,A1,8643
проживающий,adj,B1,8644
семисотый,num,A2,8645
выматывающий,adj,B2,8646
девятисотый,adj,A2,8647
коньки,n,B1,8648
файлообменник,n,B2,8649
полномочия,n,C1,8650
дети,n,A1,8651
предки,n,B2,8652
четырехсотый,num,A2,8653
утром,adv,A2,8654
числительное,n,A2,8655
апартаменты,n,B1,8656
следует,v,B2,8657
испражнения,n,C1,8658
интернет-магазин,n,A2,8659
сбережения,n,B2,8660
сведения,n,B2,8661
антитела,n,C1,8662
объятия,n,C1,8663
беларусь,n prop,A1,8664
вид спорта,mwe,A1,8665
водительские права,mwe,A1,8666
время года,mwe,A1,8667
выходной день,mwe,A1,8668
головная боль,mwe,A1,8669
день недели,mwe,A1,8670
до свидания,excl,A1,8671
добро пожаловать,excl,A1,8672
домашнее задание,mwe,A1,8673
зубная паста,mwe,A1,8674
зубная щетка,mwe,A1,8675
идет дождь,mwe,A1,8676
идет снег,mwe,A1,8677
извините,v,A1,8678
как дела,mwe,A1,8679
книжный магазин,mwe,A1,8680
кредитная карта,mwe,A1,8681
маршрутное такси,mwe,A1,8682
место рождения,mwe,A1,8683
мобильный телефон,mwe,A1,8684
новый год,n prop,A1,8685
переводить,v,A1,8686
подземный переход,mwe,A1,8687
почтовый индекс,mwe,A1,8688
прошедшее время,mwe,A1,8689
скорая помощь,mwe,A1,8690
сотовый телефон,mwe,A1,8691
туфли,n,A1,8692
эти,pron,A1,8693
адрес электронной почты,mwe,A2,8694
брать в аренду,mwe,A2,8695
будьте здоровы,excl,A2,8696
ванная комната,mwe,A2,8697
взять такси,mwe,A2,8698
видеть сон,mwe,A2,8699
водить автомобиль,mwe,A2,8700
восьмисотый,num,A2,8701
выходить замуж,mwe,A2,8702
главная роль,mwe,A2,8703
делать покупки,mwe,A2,8704
день победы,mwe,A2,8705
детский сад,mwe,A2,8706
добрый вечер,excl,A2,8707
добрый день,excl,A2,8708
домашнее животное,mwe,A2,8709
дорожный знак,mwe,A2,8710
железная дорога,mwe,A2,8711
железнодорожная станция,mwe,A2,8712
записная книжка,mwe,A2,8713
зубная нить,mwe,A2,8714
играть роль,mwe,A2,8715
идти пешком,mwe,A2,8716
искать работу,mwe,A2,8717
компьютерная игра,mwe,A2,8718
который час,mwe,A2,8719
кроссовки,n,A2,8720
курс валют,mwe,A2,8721
легковой автомобиль,mwe,A2,8722
множественное число,mwe,A2,8723
новогодние каникулы,mwe,A2,8724
ночная рубашка,mwe,A2,8725
обращать внимание,mwe,A2,8726
передавать привет,mwe,A2,8727
питьевая вода,mwe,A2,8728
потому что,con,A2,8729
почтовая марка,mwe,A2,8730
почтовый ящик,mwe,A2,8731
рождество христово,mwe,A2,8732
с ... до ...,mwe,A2,8733
сдавать экзамен,mwe,A2,8734
спокойной ночи,excl,A2,8735
спортивная площадка,mwe,A2,8736
срок годности,mwe,A2,8737
срок действия,mwe,A2,8738
стиральная машина,mwe,A2,8739
стиральный порошок,mwe,A2,8740
субтитры,n,A2,8741
ток-шоу,n,A2,8742
туалетная бумага,mwe,A2,8743
ходить по магазинам,mwe,A2,8744
член семьи,mwe,A2,8745
чувствовать себя,mwe,A2,8746
электронная почта,mwe,A2,8747
автозаправочная станция,mwe,B1,8748
арендная плата,mwe,B1,8749
брать напрокат,mwe,B1,8750
веб-кошелек,n,B1,8751
веб-сайт,n,B1,8752
веб-страница,n,B1,8753
вести себя,mwe,B1,8754
визитная карточка,mwe,B1,8755
все время,mwe,B1,8756
все равно,mwe,B1,8757
выпуск новостей,mwe,B1,8758
высокая температура,mwe,B1,8759
высшее образование,mwe,B1,8760
высшее учебное заведение,mwe,B1,8761
выходные,n,B1,8762
глава семьи,mwe,B1,8763
горные лыжи,mwe,B1,8764
грудной ребенок,mwe,B1,8765
делать замечание,mwe,B1,8766
детская площадка,mwe,B1,8767
домашнее хозяйство,mwe,B1,8768
домашний кинотеатр,mwe,B1,8769
домашняя хозяйка,mwe,B1,8770
доска объявлений,mwe,B1,8771
е-мэйл,n,B1,8772
ездить на велосипеде,mwe,B1,8773
жевательная резинка,mwe,B1,8774
забивать гол,mwe,B1,8775
зарабатывать деньги,mwe,B1,8776
заработная плата,mwe,B1,8777
знак препинания,mwe,B1,8778
зубной врач,mwe,B1,8779
и ... и,con,B1,8780
иисус христос,n prop,B1,8781
или ... или,v,B1,8782
иметь право,mwe,B1,8783
интернет-кафе,n,B1,8784
интернет-страница,n,B1,8785
испытывать боль,mwe,B1,8786
испытывать жажду,mwe,B1,8787
испытывать стресс,mwe,B1,8788
карта памяти,mwe,B1,8789
клеящая лента,mwe,B1,8790
компьютерная мышь,mwe,B1,8791
марс,n prop,B1,8792
налоговая декларация,mwe,B1,8793
не хватать,v,B1,8794
несчастный случай,mwe,B1,8795
нтв,n prop,B1,8796
одна вторая,num,B1,8797
одна третья,mwe,B1,8798
папа римский,mwe,B1,8799
повышение цен,mwe,B1,8800
подавать заявление,mwe,B1,8801
подоходный налог,mwe,B1,8802
подходить к телефону,mwe,B1,8803
пожимать руку,mwe,B1,8804
потерять работу,mwe,B1,8805
приводить в порядок,mwe,B1,8806
принимать на работу,mwe,B1,8807
прогноз погоды,mwe,B1,8808
произведение искусства,mwe,B1,8809
рабочее время,mwe,B1,8810
рабочее место,mwe,B1,8811
с уважением,mwe,B1,8812
сдавать в аренду,mwe,B1,8813
словарный запас,mwe,B1,8814
служба занятости,mwe,B1,8815
снг,abbr,B1,8816
солнечные очки,mwe,B1,8817
спать с кем-либо,mwe,B1,8818
специи,n,B1,8819
ставить печать,mwe,B1,8820
съемная квартира,mwe,B1,8821
то есть,mwe,B1,8822
тот же,adj,B1,8823
трудовая книжка,mwe,B1,8824
экологически чистый,mwe,B1,8825
амбиции,n,B2,8826
база данных,mwe,B2,8827
брать интервью,mwe,B2,8828
в пьяном виде,mwe,B2,8829
в то время как,con,B2,8830
вводить в действие,mwe,B2,8831
вести переговоры,mwe,B2,8832
вести переписку,mwe,B2,8833
видеть во сне,mwe,B2,8834
внешняя политика,mwe,B2,8835
возмещение ущерба,mwe,B2,8836
вступать в брак,mwe,B2,8837
выражение лица,mwe,B2,8838
высшая школа,mwe,B2,8839
государственный служащий,mwe,B2,8840
гражданская война,mwe,B2,8841
давать взаймы,mwe,B2,8842
декретный отпуск,mwe,B2,8843
делать апгрейд,mwe,B2,8844
делать вывод,mwe,B2,8845
детский дом,mwe,B2,8846
дистанционное управление,mwe,B2,8847
дом престарелых,mwe,B2,8848
домашняя страница,mwe,B2,8849
ездить верхом,mwe,B2,8850
жесткий диск,mwe,B2,8851
жестокое обращение,mwe,B2,8852
заключать в тюрьму,mwe,B2,8853
заниматься любовью,mwe,B2,8854
затраты,n,B2,8855
и т.д.,abbr,B2,8856
идти на компромисс,mwe,B2,8857
избирательный бюллетень,mwe,B2,8858
избирательный голос,mwe,B2,8859
иметь значение,mwe,B2,8860
иметь отношение,mwe,B2,8861
испытательный срок,mwe,B2,8862
источник энергии,mwe,B2,8863
карманник,mwe,B2,8864
качество жизни,mwe,B2,8865
квадратный метр,mwe,B2,8866
коммуникации,n,B2,8867
контактное лицо,mwe,B2,8868
кончать жизнь самоубийством,mwe,B2,8869
кормить грудью,mwe,B2,8870
кроме того,con,B2,8871
личная жизнь,mwe,B2,8872
лишний вес,mwe,B2,8873
материнская плата,mwe,B2,8874
мгу,abbr,B2,8875
место происшествия,mwe,B2,8876
мировая война,mwe,B2,8877
мировая экономика,mwe,B2,8878
налоговая инспекция,mwe,B2,8879
наносить ущерб,mwe,B2,8880
нести ответственность,mwe,B2,8881
ни ... ни,con,B2,8882
ни в коем случае,mwe,B2,8883
облагать налогом,mwe,B2,8884
обратная связь,mwe,B2,8885
обслуживающий персонал,mwe,B2,8886
общественное мнение,mwe,B2,8887
общественный транспорт,mwe,B2,8888
оживленный,adj,B2,8889
окружающая среда,n,B2,8890
операционная система,mwe,B2,8891
побочный эффект,mwe,B2,8892
повестка дня,mwe,B2,8893
подавляющее большинство,mwe,B2,8894
подводить итоги,mwe,B2,8895
поисковая система,mwe,B2,8896
почтовое отделение,mwe,B2,8897
почтовое отправление,mwe,B2,8898
права человека,mwe,B2,8899
правила дорожного движения,mwe,B2,8900
правоохранительные органы,mwe,B2,8901
пресс-секретарь,n,B2,8902
приводить к присяге,mwe,B2,8903
принимать меры,mwe,B2,8904
приходить к выводу,mwe,B2,8905
продукты питания,mwe,B2,8906
реалити-шоу,n,B2,8907
ролики,n,B2,8908
руководство пользователя,mwe,B2,8909
свидетельские показания,mwe,B2,8910
сельское хозяйство,mwe,B2,8911
служебные обязанности,mwe,B2,8912
смертная казнь,mwe,B2,8913
собирать урожай,mwe,B2,8914
соболезнования,n,B2,8915
советский союз,mwe,B2,8916
т.е.,abbr,B2,8917
так как,con,B2,8918
таким образом,con,B2,8919
техническое обслуживание,mwe,B2,8920
транспортное средство,mwe,B2,8921
