lemma,pos,frequency_rank,cefr_level,notes
десант,n,7893,C1,
засада,n,7894,C1,
координация,n,7895,C1,
мерка,n,7896,C1,
обход,n,7897,C1,
чувственный,adj,7898,C1,
преемник,n,7899,C1,
основательно,adv,7900,C1,
совать,v,7901,C1,
решимость,n,7902,C1,
сближение,n,7903,C1,
троица,n,7904,C1,
вилла,n,7905,C1,
воробей,n,7906,C1,
альянс,n,7907,C1,
безобразие,n,7908,C1,
грунт,n,7909,C1,
замирать,v,7910,C1,
выяснение,n,7911,C1,
сбой,n,7912,C1,
дергать,v,7913,C1,
прерывать,v,7914,C1,
белка,n,7915,C1,
напарник,n,7916,C1,
вырабатывать,v,7917,C1,
подавление,n,7918,C1,
стихийный,adj,7919,C1,
облегчать,v,7920,C1,
правонарушение,n,7921,C1,
калитка,n,7922,C1,
скотина,n,7923,C1,
обнаруживаться,v,7924,C1,
варвар,n,7925,C1,
водопад,n,7926,C1,
развал,n,7927,C1,
типография,n,7928,C1,
копать,v,7929,C1,
субстанция,n,7930,C1,
копыто,n,7931,C1,
дюжина,n,7932,C1,
гамма,n,7933,C1,
реветь,v,7934,C1,
династия,n,7935,C1,
обстрел,n,7936,C1,
дворник,n,7937,C1,
мыс,n,7938,C1,
кое-как,adv,7939,C1,
проем,n,7940,C1,
искренность,n,7941,C1,
транс,n,7942,c1,
свалка,n,7943,C1,
мельница,n,7944,C1,
трогательный,adj,7945,C1,
выкладывать,v,7946,C1,
курсант,n,7947,C1,
пополнение,n,7948,C1,
растерянность,n,7949,C1,
визг,n,7950,C1,
пьянство,n,7951,C1,
родство,n,7952,c1,
арбитражный,adj,7953,C1,
павильон,n,7954,C1,
напряженность,n,7955,C1,
скважина,n,7956,C1,
ландшафт,n,7957,C1,
гудок,n,7958,C1,
второстепенный,adj,7959,C1,
выглядывать,v,7960,C1,
растерянно,adv,7961,C1,
пласт,n,7962,C1,
упускать,v,7963,C1,
изоляция,n,7964,C1,
санаторий,n,7965,C1,
прикол,n,7966,C1,
искушение,n,7967,C1,
срывать,v,7968,C1,
координатор,n,7969,C1,
осел,n,7970,C1,
капиталист,n,7971,C1,
рубка,n,7972,C1,
усмотрение,n,7973,C1,
пьяница,n,7974,C1,
посвящать,v,7975,C1,
психотерапевт,n,7976,C1,
открытость,n,7977,C1,
законодатель,n,7978,C1,
обозрение,n,7979,C1,
выплачивать,v,7980,C1,
кинематограф,n,7981,C1,
неспособность,n,7982,C1,
учредитель,n,7983,C1,
штык,n,7984,C1,
скопление,n,7985,C1,
укрытие,n,7986,C1,
истец,n,7987,C1,
составитель,n,7988,C1,
холдинг,n,7989,C1,
прожектор,n,7990,C1,
духовность,n,7991,C1,
теперешний,adj,7992,C1,
сенат,n,7993,C1,
мишень,n,7994,C1,
процветание,n,7995,C1,
родня,n,7996,C1,
государственность,n,7997,C1,
таз,n,7998,C1,
рация,n,7999,C1,
тачка,n,8000,C1,
опухоль,n,8001,C1,
оговорка,n,8002,C1,
пересмотр,n,8003,C1,
выскакивать,v,8004,C1,
инициатор,n,8005,C1,
сдохнуть,v,8006,C1,
буквальный,ADJ,8007,C1,
зрелость,n,8008,C1,
обязывать,v,8009,C1,
лирика,n,8010,C1,
взятие,n,8011,c1,
рефлекс,n,8012,C1,
спс,n,8013,C1,
эстетика,n,8014,C1,
насильственный,adj,8015,C1,
сменяться,v,8016,C1,
диабет,n,8017,C1,
магистраль,n,8018,C1,
девиз,n,8019,C1,
суверенитет,n,8020,C1,
интегрировать,v,8021,C1,
останки,n,8022,C1,
рейд,n,8023,C1,
прозрачность,n,8024,C1,
инвестировать,v,8025,C1,
деваться,v,8026,C1,
бонус,n,8027,C1,
рыть,v,8028,C1,
неприязнь,n,8029,C1,
изначальный,adj,8030,C1,
цыган,n,8031,C1,
вялый,adj,8032,C1,
задевать,v,8033,C1,
сопоставление,n,8034,C1,
выписка,n,8035,C1,
оккупация,n,8036,C1,
пренебрегать,v,8037,C1,
отбрасывать,v,8038,C1,
дружественный,adj,8039,C1,
урегулирование,n,8040,C1,
мобилизация,n,8041,C1,
отсрочка,n,8042,C1,
заимствовать,v,8043,C1,
патология,n,8044,C1,
гнилой,adj,8045,C1,
изумительный,adj,8046,C1,
средневековье,n,8047,C1,
субсидия,n,8048,C1,
осада,n,8049,C1,
квота,n,8050,C1,
логически,adv,8051,C1,
патент,n,8052,C1,
равняться,v,8053,C1,
сборный,ADJ,8054,C1,
гласность,n,8055,C1,
представительный,adj,8056,C1,
экспонат,n,8057,C1,
отталкивать,v,8058,C1,
имитировать,v,8059,C1,
рушиться,v,8060,C1,
реорганизация,n,8061,C1,
концерн,n,8062,C1,
раскладывать,v,8063,C1,
плодотворный,adj,8064,C1,
подпольный,adj,8065,C1,
бесспорный,adj,8066,c1,
бомбардировка,n,8067,C1,
дебаты,n,8068,c1,
присаживаться,v,8069,C1,
недоставать,v,8070,C1,
сеять,v,8071,C1,
коран,n,8072,c1,
изъятие,n,8073,C1,
наблюдательный,adj,8074,C1,
грузить,v,8075,C1,
раввин,n,8076,C1,
примыкать,v,8077,C1,
насильно,adv,8078,C1,
примирение,n,8079,C1,
прогуливаться,v,8080,C1,
выпускной,adj,8081,c1,
ров,n,8082,C1,
мобилизовать,v,8083,C1,
нацистский,adj,8084,C1,
капот,n,8085,C1,
вглубь,adv,8086,C1,
триумф,n,8087,C1,
дистрибьютор,n,8088,C1,
исповедовать,v,8089,C1,
оберегать,v,8090,C1,
продвигать,v,8091,C1,
продуктивный,adj,8092,C1,
шествие,n,8093,C1,
нововведение,n,8094,C1,
затруднять,v,8095,C1,
профсоюзный,adj,8096,C1,
затягивать,v,8097,C1,
вдалеке,adv,8098,C1,
выступ,n,8099,C1,
сверток,n,8100,C1,
совершенствовать,v,8101,C1,
свирепый,adj,8102,C1,
заносить,v,8103,C1,
проваливаться,v,8104,C1,
чрезмерно,adv,8105,C1,
в противном случае,mwe,8106,C1,
дочерний,adj,8107,C1,
отрабатывать,v,8108,C1,
плотина,n,8109,C1,
высылать,v,8110,C1,
радикально,adv,8111,C1,
овладевать,v,8112,C1,
лицей,n,8113,C1,
патологический,adj,8114,C1,
социалист,n,8115,C1,
растительность,n,8116,C1,
вдохновлять,v,8117,C1,
сменять,v,8118,C1,
циничный,adj,8119,C1,
материться,v,8120,C1,
электорат,n,8121,C1,
двусторонний,adj,8122,C1,
панк,n,8123,C1,
фараон,n,8124,C1,
преждевременный,adj,8125,C1,
пробивать,v,8126,C1,
оспаривать,v,8127,C1,
прерываться,v,8128,C1,
трос,n,8129,C1,
горсть,n,8130,C1,
логотип,n,8131,C1,
конъюнктура,n,8132,C1,
внедрять,v,8133,C1,
шлюха,n,8134,C1,
вестибюль,n,8135,C1,
озабоченность,n,8136,C1,
изгиб,n,8137,C1,
беспрецедентный,adj,8138,C1,
непредвиденный,adj,8139,C1,
прослушивание,n,8140,C1,
националистический,adj,8141,C1,
застой,n,8142,C1,
натыкаться,v,8143,C1,
руины,n,8144,C1,
империализм,n,8145,C1,
захватчик,n,8146,C1,
грешить,v,8147,C1,
спотыкаться,v,8148,C1,
спекуляция,n,8149,C1,
досье,n,8150,C1,
ловкость,n,8151,C1,
гинеколог,n,8152,C1,
провозглашать,v,8153,C1,
пропагандировать,v,8154,C1,
ангар,n,8155,C1,
вырывать,v,8156,C1,
затягиваться,v,8157,C1,
улавливать,v,8158,C1,
раздача,n,8159,C1,
держатель,n,8160,C1,
народность,n,8161,C1,
лишаться,v,8162,C1,
усмехаться,v,8163,C1,
канализация,n,8164,C1,
вакцина,n,8165,C1,
пила,v,8166,C1,
износ,n,8167,C1,
прорываться,v,8168,C1,
вышестоящий,adj,8169,C1,
пытать,v,8170,C1,
отыскивать,v,8171,C1,
куратор,n,8172,C1,
местоположение,n,8173,C1,
мирской,adj,8174,C1,
горевать,v,8175,C1,
обобщать,v,8176,C1,
спонтанный,adj,8177,C1,
предпочтительный,adj,8178,C1,
истощение,n,8179,C1,
крестить,v,8180,C1,
подхватывать,v,8181,C1,
авторство,n,8182,C1,
благоустройство,n,8183,c1,
терпимость,n,8184,C1,
ссуда,n,8185,C1,
терапевтический,adj,8186,C1,
суверенный,adj,8187,C1,
антисемитизм,n,8188,C1,
приучать,v,8189,C1,
утрачивать,v,8190,C1,
топтать,v,8191,C1,
целиться,v,8192,C1,
откликаться,v,8193,C1,
заграница,n,8194,C1,
приватизировать,v,8195,C1,
реструктуризация,n,8196,C1,
проблематичный,adj,8197,C1,
анальный,adj,8198,C1,
противопоставлять,v,8199,C1,
забрасывать,v,8200,C1,
обвал,n,8201,C1,
мандат,n,8202,C1,
вдвойне,adv,8203,c1,
посредничество,n,8204,C1,
дебют,n,8205,C1,
детеныш,n,8206,C1,
разбрасывать,v,8207,C1,
цемент,n,8208,C1,
засовывать,v,8209,c1,
предостережение,n,8210,C1,
реалистический,adj,8211,C1,
девственница,n,8212,C1,
отображать,v,8213,C1,
предубеждение,n,8214,C1,
нестерпимый,adj,8215,C1,
непогода,n,8216,C1,
втягивать,v,8217,C1,
наезжать,v,8218,C1,
налаживать,v,8219,C1,
обрушиваться,v,8220,C1,
произвольно,adv,8221,C1,
кальций,n,8222,C1,
мятежник,n,8223,C1,
осмеливаться,v,8224,C1,
империалистический,adj,8225,C1,
сваливать,v,8226,C1,
распахивать,v,8227,C1,
процессуальный,adj,8228,C1,
подслушивать,v,8229,C1,
дизель,n,8230,C1,
дымить,v,8231,C1,
конфискация,n,8232,C1,
перехватывать,v,8233,C1,
категорический,adj,8234,C1,
воздержание,n,8235,C1,
консультативный,adj,8236,C1,
вторгаться,v,8237,C1,
реакционный,adj,8238,C1,
гетто,n,8239,C1,
кинематографический,adj,8240,C1,
распускать,v,8241,C1,
ингредиент,n,8242,C1,
наниматель,n,8243,C1,
избавлять,v,8244,C1,
доживать,v,8245,C1,
апелляция,n,8246,C1,
дисциплинарный,adj,8247,C1,
ратификация,n,8248,C1,
обусловливать,v,8249,C1,
комбинировать,v,8250,C1,
сливать,v,8251,C1,
сосуществовать,v,8252,C1,
умышленный,adj,8253,C1,
концентрировать,v,8254,C1,
крытый,adj,8255,C1,
брать на себя,mwe,8256,C1,
экстремист,n,8257,C1,
мять,v,8258,C1,
режиссура,n,8259,C1,
гвоздика,n,8260,C1,
угнетение,n,8261,C1,
вето,n,8262,C1,
согласовывать,v,8263,C1,
как бы ни,mwe,8264,C1,
санкционировать,v,8265,C1,
созревать,v,8266,C1,
онанизм,n,8267,C1,
возбуждаться,v,8268,C1,
женить,v,8269,C1,
дискутировать,v,8270,C1,
ранимый,adj,8271,C1,
растрогать,v,8272,C1,
нахальный,adj,8273,C1,
сталинизм,n,8274,C1,
поститься,v,8275,C1,
сыпь,n,8276,C1,
злокачественный,adj,8277,C1,
клевый,adj,8278,C1,
спячка,n,8279,C1,
срать,v,8280,C1,
декламировать,v,8281,C1,
насмехаться,v,8282,C1,
скептический,adj,8283,C1,
уплотнение,n,8284,C1,
искалечить,v,8285,C1,
девальвация,n,8286,C1,
пристройка,n,8287,C1,
иронизировать,v,8288,C1,
афера,n,8289,C1,
зрелищный,adj,8290,C1,
тролль,n,8291,C1,
роспуск,n,8292,C1,
деспотизм,n,8293,C1,
сваливаться,v,8294,C1,
отклонять,v,8295,C1,
одышка,n,8296,C1,
резня,n,8297,C1,
повисать,v,8298,C1,
антагонизм,n,8299,C1,
ланч,n,8300,c1,
предрасположенность,n,8301,C1,
изумлять,v,8302,C1,
дидактический,adj,8303,C1,
высаживаться,v,8304,C1,
воодушевлять,v,8305,C1,
внедорожник,n,8306,c1,
лобок,n,8307,c1,
выслеживать,v,8308,C1,
проглядеть,v,8309,C1,
судоходство,n,8310,C1,
компрометировать,v,8311,C1,
единодушие,n,8312,C1,
заросли,n,8313,C1,
продвинутый,v,8314,C1,
запутывать,v,8315,C1,
сосредоточивать,v,8316,C1,
поселяться,v,8317,C1,
сожитель,n,8318,C1,
смиряться,v,8319,C1,
предусмотрительность,n,8320,C1,
пристрастный,adj,8321,C1,
очаровывать,v,8322,C1,
приостанавливать,v,8323,C1,
сверхурочный,adj,8324,C1,
столбняк,n,8325,C1,
документировать,v,8326,C1,
предъявитель,n,8327,C1,
дезертировать,v,8328,C1,
кворум,n,8329,C1,
поручитель,n,8330,C1,
гомик,n,8331,C1,
выкачивать,v,8332,C1,
преобладающий,v,8333,C1,
бойкотировать,v,8334,C1,
преуменьшать,v,8335,C1,
приукрашивать,v,8336,C1,
свататься,v,8337,C1,
заплетать,v,8338,C1,
подавленный,adj,8339,C1,
оснащать,v,8340,C1,
попрошайничать,v,8341,C1,
предназначать,v,8342,c1,
зачерпывать,v,8343,C1,
сотворять,v,8344,C1,
новосел,n,8345,C1,
антитрестовский,adj,8346,C1,
женоподобный,adj,8347,C1,
узаконивать,v,8348,C1,
мужеподобный,adj,8349,C1,
визировать,v,8350,C1,
растаможить,v,8351,C1,
полномочия,n,8352,C1,
испражнения,n,8353,C1,
антитела,n,8354,C1,
объятия,n,8355,C1,
авторское право,mwe,8356,C1,
вести диалог,MWE,8357,C1,
возбуждать дело,mwe,8358,C1,
высшая мера наказания,mwe,8359,C1,
выхлопная труба,mwe,8360,C1,
генеральный секретарь,mwe,8361,C1,
ипотечный кредит,mwe,8362,C1,
лишение свободы,mwe,8363,C1,
малый бизнес,mwe,8364,C1,
не выносить,v,8365,C1,
периодическое издание,mwe,8366,C1,
